time,page,sender_name,content,photos,videos,link,kdv,
2024/02/13,Chuyển Động Showbiz,Gia Huy Lưu, ,"https://scontent.fhan14-4.fna.fbcdn.net/v/t1.15752-9/426418161_1101061551109121_2164897468424504829_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=sgf4HOmhRU4AX9y7Kj7&_nc_ht=scontent.fhan14-4.fna&oh=03_AdR6JyWiz6TzrIKh6jJ4zvmtVRV3KSf2hw5KjnVelHRe1w&oe=65FCA074 
https://scontent.fhan14-4.fna.fbcdn.net/v/t1.15752-9/426057980_2820922611406907_8256346106285761943_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=1SLYi7aPSlwAX_8lHHS&_nc_ht=scontent.fhan14-4.fna&oh=03_AdT9sg4XL2T7mtD_c2lI0xTcaAnVEJ-B-eNbKZh5E7vMhA&oe=65FC83E7 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/426748708_1065083571417692_560337209367696766_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=ZfOnklR19P4AX-dfW4c&_nc_ht=scontent.fhan14-3.fna&oh=03_AdRcP4xPdO-vW7Nzle75Wpv6xhQcO1KiCar5M_Ug33r5lg&oe=65FC8009 
https://scontent.fhan14-4.fna.fbcdn.net/v/t1.15752-9/426666406_1067960357801355_5005775272090242716_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=0fh2xDNe8VUAX9sZOpE&_nc_ht=scontent.fhan14-4.fna&oh=03_AdQFn5h423i73iP8iwGMXVwxkBHKqq5F0lCyFJSjJmGg4A&oe=65FC909F 
https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/426742587_2032510150441653_2122503329311322556_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=wJ5PYrMW4GUAX_e0jbO&_nc_ht=scontent.fhan14-1.fna&oh=03_AdQ8Nq2w4ggxO0huLDhswg7wIom__xmUFapzZ9tRh_5eTg&oe=65FC7A83 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/426828307_307301282323753_3811571092951409737_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=rMiU9DBZpHQAX_MRBmb&_nc_ht=scontent.fhan14-3.fna&oh=03_AdRcdPHH1vb5mIi68Vx-ca2tQX9v6Ai53z2QiIkjLmuxtA&oe=65FC9F90 
https://scontent.fhan14-4.fna.fbcdn.net/v/t1.15752-9/426811581_881632303716904_1205291716927108394_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=sAMvcrri9W4AX-jETc0&_nc_ht=scontent.fhan14-4.fna&oh=03_AdRhpBD0haH9qJH6NpRTwCDyzBNycAjDBqloWs1NF7U-uA&oe=65FC8C28 
https://scontent.fhan14-4.fna.fbcdn.net/v/t1.15752-9/426715873_751469749947102_6455700423201171874_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=OTn_O3NMueYAX9VlSvo&_nc_ht=scontent.fhan14-4.fna&oh=03_AdRJiBRiqDw_PWiS3xSx66dIXqpczy2zPQuBqFUVPN4Ppg&oe=65FC978D 
https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/426984838_1073235520549058_2253548754753775922_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=0DCAPknJqMMAX-0lyAf&_nc_ht=scontent.fhan14-1.fna&oh=03_AdSJ7NGCeS1H3S7bFY6DXyAijTA8lh_JBTUyQGSY-7OqQw&oe=65FC7273 ",,,Đạt,Duyệt
2024/02/13,Chuyển Động Showbiz,Gia Huy Lưu,Còn mùng còn Tết Hoa hậu Phạm Hương update thêm ảnh áo dài đỏ cực xinh mừng Xuân Giáp Thìn 😍,"https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/426720638_731867145706282_5577002332174671019_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=7P7Vq7XmnPEAX9F_T4l&_nc_ht=scontent.fhan14-3.fna&oh=03_AdRapL905kmplGSLcftcjmOCoQJAyEg-7SL1v0EGg1uoFg&oe=65FC94CD 
https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/423147774_774796581169056_1265100497005486215_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=nZzoWZx19wAAX9wY07I&_nc_ht=scontent.fhan14-1.fna&oh=03_AdQITd-WKcP-xCuKb2iW3BxKsPU2Si4ugPqr3gSB4A-PPQ&oe=65FC9B59 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/426808578_1583442445807323_6041747033745487998_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=i0kStdFaTdAAX8dGrn8&_nc_ht=scontent.fhan14-3.fna&oh=03_AdQ5cNvcFjsi7lQC4CgvrGx2oWl2rcUGY-G3xZ3F_u92zQ&oe=65FC765A 
https://scontent.fhan14-2.fna.fbcdn.net/v/t1.15752-9/426748730_1615137019292551_597823913796932864_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=9_8Q-4Zl2hwAX9fb1Pw&_nc_ht=scontent.fhan14-2.fna&oh=03_AdS45itO_Y1_-qonhvZF3h4oPYUkB6_rpc9XxMTyQSFOaA&oe=65FC811C 
https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/426833039_7311201068939339_3423019521762072881_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=TIsi1B_WUjAAX-wZLjR&_nc_ht=scontent.fhan14-1.fna&oh=03_AdRZ_r6lRapOI9kgIUV6hFbaI4bL5nHusRhJdmfC8y6f5w&oe=65FC76A5 ",,,Đạt,Duyệt
2024/02/13,Chuyển Động Showbiz,Gia Huy Lưu,Thuỳ Tiên và kiếp nạn cứ đến gần là trẻ nhỏ bật chế độ “xanh lá” Không biết đã là tập thứ bao nhiêu rồi nhỉ? 😂😂 Cô Tiên xinh đẹp dễ thương thế cơ mà,"https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/426720306_398458512954143_6786071999288600227_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=YT4FXOW7GA4AX_aJeH8&_nc_ht=scontent.fhan14-3.fna&oh=03_AdQLKy8qK5CbOq3Cx1gV7iD-X9u_4UQ76BpwmDNc9YJ2vw&oe=65FC8946 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/426748686_1089523748986093_7496792991711948131_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=fzNc3xyP5RkAX8xhYyM&_nc_ht=scontent.fhan14-3.fna&oh=03_AdRItQ2k1lhKzLEKICzoRGewTvMkVHKZSsgIQQM7l3e9Qg&oe=65FC9EF7 
https://scontent.fhan14-4.fna.fbcdn.net/v/t1.15752-9/426819140_1579871006149444_6866551963831083379_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=902cRtn1lh8AX8qySNZ&_nc_ht=scontent.fhan14-4.fna&oh=03_AdS6tOHZXQwCCOOOgOcwvpIxsthj0raY1q5E2lYuR7vZfA&oe=65FC83C3 ",,,Đạt,Duyệt
2024/02/12,Chuyển Động Showbiz,Gia Huy Lưu,Loạt ảnh mùng 3 Tết của sao Việt ⭐️,"https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/426699657_410410688309792_8290998350006728156_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=KmuiLJWbnBIAX83YMHz&_nc_ht=scontent.fhan14-3.fna&oh=03_AdQCgTRAfd6K282JwC8WP_vOFL9m2bEqxtt7s0qPg3MD5g&oe=65FC9F76 
https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/426720328_411243131469428_3649567896632866892_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=-6xG5DgeJc0AX8TYje2&_nc_ht=scontent.fhan14-1.fna&oh=03_AdQc4qM7f6666x4iKpF7tocZlvsleYF6yv-NumR5yMb4XA&oe=65FC81D0 
https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/426808618_1343604489680291_7960147896740264273_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=qG46GS3LKQcAX_x_wO2&_nc_ht=scontent.fhan14-1.fna&oh=03_AdTEV0UhmP51iM6iUkQC13LwQ8eoP-DbVAyp9yp5IrusPQ&oe=65FC92B4 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/426715884_1380063655968288_4907329790141634315_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=HawA8jFNt50AX8yz80i&_nc_ht=scontent.fhan14-3.fna&oh=03_AdQ-CI7HDQIA2UpNtr5C9qflLMosw5WSk7WyE5Sq0ygdQA&oe=65FC68E4 
https://scontent.fhan14-2.fna.fbcdn.net/v/t1.15752-9/426808618_944752620042906_7267387770417977884_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=OlrgIo9KbRgAX81R6K_&_nc_ht=scontent.fhan14-2.fna&oh=03_AdSxB8_-QPeVsmPC_zfkoyr2K9M-jOT70OwfssD6RZ3XEg&oe=65FC6D4D 
https://scontent.fhan14-4.fna.fbcdn.net/v/t1.15752-9/426832978_381933981107230_8248818964474492595_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=z7ovjMpetzUAX_kA1Xf&_nc_ht=scontent.fhan14-4.fna&oh=03_AdT7tLWq3Xe310PDjL5nC5LB0DWv42CRpOd8x-Vi6Qo8KA&oe=65FC8AFA 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/426715926_1356833765202625_4250236415647211909_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=QVDQpCgaXHcAX-10Jxz&_nc_ht=scontent.fhan14-3.fna&oh=03_AdSurDRg_4k8sUS2uneWOirpi85ivhnQuQJk-es5Oz6oSw&oe=65FC864C ",,,Đạt,Duyệt
2024/02/12,Chuyển Động Showbiz,Gia Huy Lưu,Hoa hậu Siêu mẫu Minh Tú tung bộ ảnh du Xuân Giáp Thìn ✨,"https://scontent.fhan14-2.fna.fbcdn.net/v/t1.15752-9/426742558_383634461127495_2080847993867731461_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=_vvFRkaTXLEAX-CXrOV&_nc_ht=scontent.fhan14-2.fna&oh=03_AdSMvtFkyjLdHinkmuhA9vFQ8n0c6OZ_LD4aisg6FfDsOw&oe=65FC7717 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/426720341_1622935301810177_7476408978519960365_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=Cumhsg7LdAwAX9dlcUB&_nc_ht=scontent.fhan14-3.fna&oh=03_AdQARv4ManxAWzezn_Epi2FNHdSH2jC_WjfIso_XyO79TQ&oe=65FC7D91 
https://scontent.fhan14-2.fna.fbcdn.net/v/t1.15752-9/426715864_344403341901406_5560272126804012177_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=dALp-qvAsPwAX_5-KTi&_nc_ht=scontent.fhan14-2.fna&oh=03_AdQaXjOKhWAXskbOrU_PpmTqskD0R_uilYeqcXuCCyjhTw&oe=65FC72EB 
https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/426836742_1589483025139875_4679050458754762243_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=hf-XIRQFWIAAX-BYCeG&_nc_ht=scontent.fhan14-1.fna&oh=03_AdTnjm3YmDZT4OWXTPRC4gKMj64NncSl_ZdoHWJ1UYIRZw&oe=65FC8209 
https://scontent.fhan14-2.fna.fbcdn.net/v/t1.15752-9/426724467_292080690554763_6889083218674705939_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=1Y9HhrB6NeEAX_7tgRe&_nc_ht=scontent.fhan14-2.fna&oh=03_AdQ3oRRPhOWt67EHLO_rGPDxijuip0Io-_sniYsfwby2DQ&oe=65FC936B ",,,Bách,Duyệt
2024/02/12,Chuyển Động Showbiz,Gia Huy Lưu,Hoa hậu Siêu mẫu Minh Tú tung bộ ảnh du Xuân Giáp Thìn ✨,"https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/426612472_359827873546230_1938999203814980416_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=4u-FTOMyoD8AX8QDJx7&_nc_ht=scontent.fhan14-3.fna&oh=03_AdRS5efmLML8fwzs4fz4kwqH2xW-8FPCnp46LvrIj_-6iA&oe=65FC85DF 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/426472685_942434027246511_6972879802609991517_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=jQ9lyQl9SYgAX9zguTl&_nc_ht=scontent.fhan14-3.fna&oh=03_AdSeR_c0gQDtOuNsvnDBiPL2UuBRv6fNPaB1fAF7uHiWzw&oe=65FC7FA8 
https://scontent.fhan14-4.fna.fbcdn.net/v/t1.15752-9/426808568_1255722065383575_3923921472668675282_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=cEIS3v3Wep4AX8XJZhU&_nc_ht=scontent.fhan14-4.fna&oh=03_AdRyatG51Z6m6qGHecHchCuWKE6OiOZiiMpkYp8Mrc96qQ&oe=65FCA057 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/426720596_690363249936413_687656616303745478_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=lgy3SqxLt6QAX-GFaMH&_nc_ht=scontent.fhan14-3.fna&oh=03_AdSLGVuWx39AoLMnmJfP12cWG7L-O8UVWGvp1T6AIJXQtg&oe=65FC84D9 
https://scontent.fhan14-4.fna.fbcdn.net/v/t1.15752-9/426819139_889217149614116_1523088655671319067_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=TrTjBq4X1rQAX9qzWpo&_nc_ht=scontent.fhan14-4.fna&oh=03_AdQL-kGGbf_OZ8D2AOZWVfGKOkc7I2DKBzmyjwtlLf8Hhw&oe=65FC6A73 
https://scontent.fhan14-4.fna.fbcdn.net/v/t1.15752-9/423147309_256851324125614_2407350091871317746_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=wLaOD4daaS8AX_cfP9O&_nc_ht=scontent.fhan14-4.fna&oh=03_AdR_QVPeYJIbSZ_8UPtpL7mDsXnO1KKDQxJpQraGBJDKrg&oe=65FC9A12 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/423105984_437951978750657_7459338683506623366_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=9Qn7IhBJFJsAX_oCmBU&_nc_oc=AQnolWJc1aEvSt2MuAZOFSjo383XYF1-DYURWZ2xe0-lNLKY3feetdXii-_AcDSgS3Ibsw97_SJsa8IV4CLGJZHP&_nc_ht=scontent.fhan14-3.fna&oh=03_AdT1dN4z41npP_-F8LuZwzXIHOe0Uua_hDewhNZQgjuoig&oe=65FC9930 
https://scontent.fhan14-4.fna.fbcdn.net/v/t1.15752-9/426886949_365290176389615_8879471828441954879_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=S5ET_Hz22P4AX9BaW6h&_nc_ht=scontent.fhan14-4.fna&oh=03_AdS4mMNctvTvURIcjd31Q6MujfYgSJ-yFB_SDiAYycCG-g&oe=65FC981D 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/426715688_387344193940763_1544627695422179644_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=tziC-brXUVcAX_5KIzJ&_nc_ht=scontent.fhan14-3.fna&oh=03_AdREEnzUKddBv7deetnxZdU5CY0DXOwf8cnixfl-syNz-A&oe=65FC9898 ",,,Bách,Duyệt
2024/02/12,Chuyển Động Showbiz,Gia Huy Lưu,Idol Pamelo hôm nay cỡ này thì cô chú cỡ nào 😂,"https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/426057980_777404801081733_3528977377375006659_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=ZKzSPzwUtFQAX8eSv1h&_nc_ht=scontent.fhan14-1.fna&oh=03_AdSGOznOrdvKYFTlqUtOy6vyXdF8tK92ZnIzvo1DqtdpbQ&oe=65FC7B3D 
https://scontent.fhan14-2.fna.fbcdn.net/v/t1.15752-9/426724446_1370339226938275_3190919182797274188_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=E3AyEEvs_RUAX-yGaOk&_nc_ht=scontent.fhan14-2.fna&oh=03_AdRZoaayLdVIsU-DLERnMvoqkueiOfcRv4fA0O1XHb5RkA&oe=65FC81BF 
https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/426379342_3710757229196028_7589555616235806659_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=1gkq3Swe-YcAX8DYhVU&_nc_ht=scontent.fhan14-1.fna&oh=03_AdQO03R6myoGzqJIW5B4WdQ7Dbj-RkPyCpxWuGZmukUuoQ&oe=65FC8011 
https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/426748681_1421206825438068_1116767198966588626_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=g-LCkeQpvzcAX88phon&_nc_ht=scontent.fhan14-1.fna&oh=03_AdSx31hzCx3xmH4mvT6HW8DipE0Bnog5NjkmkeEGqzc85g&oe=65FC6EF8 
https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/426886752_2093765957663168_5500921981501596976_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=mYfjGc8BfesAX-ZWEXy&_nc_oc=AQlbU04VNYnxCCJhUS9NJd1I0q1v9HS1vibBEbWbQyAC7Ji-WLvFeZ6wYC8oParc0i_oW_e9Q-3IAP5-mNTSPqul&_nc_ht=scontent.fhan14-1.fna&oh=03_AdRDZCvQQaIq_628D-iqjN_Grt-0xZ93ezyVycJ_2Hlkxw&oe=65FC86DB ",,,Đạt,Duyệt
2024/02/12,Chuyển Động Showbiz,Gia Huy Lưu,Idol Pamelo hôm nay cỡ này thì cô chú cỡ nào 😂,"https://scontent.fhan14-4.fna.fbcdn.net/v/t1.15752-9/405271472_937067301461390_1522165288254196011_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=CrKPqZjAYWIAX85DYqm&_nc_ht=scontent.fhan14-4.fna&oh=03_AdTfk7kSuNpRvyztdftpN9O4clswNxqqTBRtnzQchbNcvQ&oe=65FC9FB8 
https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/418715669_1111607630022840_2365553704707108234_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=aFq1xbOis_YAX9sddsr&_nc_ht=scontent.fhan14-1.fna&oh=03_AdTcXzJltV48jXH8Ua-Oc9pHx-evAd_QjGk8PuNUqZr98w&oe=65FC9646 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/416638330_1132893847900822_1304577405367741633_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=ACDuLiG7qOYAX-CFRpL&_nc_ht=scontent.fhan14-3.fna&oh=03_AdTSjb4ZiM7-x81GuCq4Q7vezbrab1ErCtima0RsoZmOQQ&oe=65FC70F1 
https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/426808582_424695620069704_7657366311761294813_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=vpWVAy0k8tAAX8gM3JQ&_nc_ht=scontent.fhan14-1.fna&oh=03_AdS3venl0QAKGgIVIItiI9h-fOnRuwWfbN6AQyf6MMBnkg&oe=65FC8D7D 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/423472412_943082050053798_3822668840130844446_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=TKcjC5-DWUkAX-wAgmj&_nc_oc=AQkmlVRWsqmXkQ5fqKZKmEk_eJhBmZRPyTjZ98_OGBQljeBXk-avqR4SS6_A2cV09hwN6DGDsS04Y3ISXn160WTj&_nc_ht=scontent.fhan14-3.fna&oh=03_AdQqz0O0qeFCInPvZhxlfRqkxxIqJwzbu5ZA81EBs3ZXNw&oe=65FC796D ",,,Đạt,Duyệt
2024/02/11,Chuyển Động Showbiz,Gia Huy Lưu,Một cái Tết “quá là sến” cùng Chén nì 😍  Vui Xuân đón Tết cùng Jenny Huynh 🤟,"https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/426742425_1523439265179128_4235257123253445386_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=m0Glw2LfbIcAX95ZnDz&_nc_ht=scontent.fhan14-1.fna&oh=03_AdQ_i-2wnDZHFO3s3Cziqioe4aaEid4sKk-8b4C6XlmuiA&oe=65FC7219 
https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/426758617_771829760943725_2141277760534100540_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=JFj75cBFeMwAX8AmJXu&_nc_ht=scontent.fhan14-1.fna&oh=03_AdQ1iwCDKm_QH4mgEZXYKTLVzitNG4o_sooqCNzElmlqiQ&oe=65FC8CE3 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/426660822_216252374902298_2203005463051161455_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=NkIoeatKcrEAX_fkqS8&_nc_ht=scontent.fhan14-3.fna&oh=03_AdTyjqC0GUan4vacOvnLhCXGv9-ta4_9gxBNsvdi3tpBFg&oe=65FC6FFF ",,,Đạt,Duyệt
2024/02/11,Chuyển Động Showbiz,Gia Huy Lưu,"Điểm qua loạt ảnh Tết xinh lung linh của Vbiz ⭐️   Mùa Tết này, người người nhà nhà cứ áo dài từ nhà ra phố cứ phải gọi là xinh tươi mãi thoai 😍","https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/426593132_1120935639260151_4256884167886496477_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=ozhEh7AifZ0AX8jECV1&_nc_ht=scontent.fhan14-3.fna&oh=03_AdQ_-7r0hzTEuIdWk8SMisDQcfM18k6xy8uvp1Ua28PBfg&oe=65FC9681 
https://scontent.fhan14-2.fna.fbcdn.net/v/t1.15752-9/423105927_2121519891535508_4285349483227036948_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=Aajxk6laDukAX9UjEFp&_nc_ht=scontent.fhan14-2.fna&oh=03_AdQepjptEBJvOJg1IcLIE2B7ZvP_i_gdgiifnwdWuBSE8A&oe=65FC8478 
https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/426463438_1514384129107253_5330958656457409929_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=KHbax-AF4OEAX92E5YH&_nc_ht=scontent.fhan14-1.fna&oh=03_AdRMYjs4OjOxRYTg_I4oXyD3S0asd4Q6jGqzMXV1C_H-ZA&oe=65FC8737 
https://scontent.fhan14-2.fna.fbcdn.net/v/t1.15752-9/426742422_727818116120069_7283378640204938799_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=W3hoXC7aM1YAX-izMp9&_nc_ht=scontent.fhan14-2.fna&oh=03_AdTOPeGMEeDeZfm00dkk_2CT8NNmk6RxyRrtdghrii1fgA&oe=65FC6CB0 
https://scontent.fhan14-2.fna.fbcdn.net/v/t1.15752-9/419490474_1275262263876163_8109694320019424282_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=5d_mZXMcoOMAX8mMwdi&_nc_ht=scontent.fhan14-2.fna&oh=03_AdS8e-2P4ooa5bGwftMnXzoaf-HObrHU3UAXtqqLd6JFkA&oe=65FC862D 
https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/423454368_1998773607189681_4095539059538385318_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=r7rSzhf1Ew8AX_qiFjX&_nc_ht=scontent.fhan14-1.fna&oh=03_AdRyjd26m5MOWiNuBkydi_4SsscfoO6w-2qcdTKLL0cU0A&oe=65FC743F 
https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/426828294_1555321818596884_2605203354256867172_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=c6-98NkPjVwAX_z9ynA&_nc_ht=scontent.fhan14-1.fna&oh=03_AdSf2bAFGOJTCkC1RXSc_ft2olSayn_PaVvmwQDXltFQBg&oe=65FC88D7 
https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/426742613_373240711994623_5048740104052419271_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=YJsd5l_Bcq4AX82zvDg&_nc_ht=scontent.fhan14-1.fna&oh=03_AdRp188N7O5WFClUfABJro5INalt2FQ8Pn-KgGUiygiCUQ&oe=65FC6FD9 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/426593333_376353625120850_6197744833165072176_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8cd0a2&_nc_ohc=J8rBgutT6SoAX_OtJGr&_nc_ht=scontent.fhan14-3.fna&oh=03_AdRh-mUTh_6Zl5Cr8VZUivaAmKi6yJqs7-m_jNmgVk1E2Q&oe=65FC74A8 ",,,Đạt,Duyệt
